created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2020-07-01 06:35:04+00:00,1278215463223177216,Reet 🌈,2310,575,19,46406,deansbestie_
2009-03-17 19:56:44+00:00,24942026,Adam Canning,1066,1197,19,10178,ACanning10
2018-06-02 21:22:09+00:00,1003023989525176320,✨apart✨,104,95,1,4831,perpetualpauper
2016-12-14 23:51:01+00:00,809183947796017153,That B with a Cane🇨🇦,88,867,0,1755,spoken_malice
2020-07-27 20:08:57+00:00,1287842362534834177,𝐍𝐎𝐓 𝐀 𝐆𝐈𝐑𝐋 THEY/THEM,346,324,3,3812,ALLXVERME
2012-06-10 15:05:27+00:00,604584698,cass,932,677,6,21574,cass_tepfenhart
2014-12-25 02:26:55+00:00,2940284602,Nilesh,624,1393,0,37743,nilesh12412
2020-10-02 16:20:22+00:00,1312064795739389952,manifesting aizawa tentacle porn 🔞,1780,184,2,9534,aizawas_bussy
2021-02-13 00:19:53+00:00,1360383111800868865,Arkham Knight Rider 🇺🇸,395,1337,1,24076,RiderArkham
2020-03-03 22:54:16+00:00,1234975144621281282,The Baddy Man,593,484,3,47900,yukipiis
2019-05-20 20:45:41+00:00,1130575342995795968,Jeet📚📊,3848,80,62,11260,stocksinplay_
2019-07-22 07:49:56+00:00,1153210553059487747,⁷ᴮᴱ I ♡ Nina 🍊 1 day left until Jungkook's bday,5631,4457,66,206828,taffykoo
2021-02-09 09:26:37+00:00,1359071163935166465,Shito,36,624,0,1531,D3M0N_SH1Y0
2020-12-13 18:10:49+00:00,1338184550317494277,mariocestuous,11,22,0,54,mariocestuous
2015-03-18 18:23:09+00:00,3096584028,Tiffany,108,258,3,4101,Elk2Tiffany
2019-10-29 22:16:06+00:00,1189304828297531392,HennyMari,7525,7955,7,41631,HennyM14
2013-01-21 18:59:32+00:00,1109814595,JackieFuller,265,583,1,4837,jmfwilkinson
2014-05-22 07:39:08+00:00,2514757392,☀️Saanya Mehturt Hathor 🇮🇳,3721,1139,8,41335,SaanyaChopraDua
2016-11-02 15:18:01+00:00,793834556470071301,Priya K.,4696,898,4,76874,priyakauraa
2019-07-02 23:19:57+00:00,1146196841534513153,Dad 🏳️‍⚧️,2306,357,14,16660,DaddyXiaoLong
2020-06-27 00:33:23+00:00,1276674896005869570,wisteria,1170,382,1,683,irl4ngel
2009-04-13 19:19:41+00:00,30935020,Northern Lass,16447,660,27,40501,northerness
2020-12-31 18:10:47+00:00,1344707492639617024,Gnome Chompsky,857,2147,0,4817,ChompedG
2017-08-19 17:59:32+00:00,898967682929885185,Amb,325,1605,2,26446,InterAmbrose
2020-06-04 00:03:19+00:00,1268332274099138561,MikeGuillory/Cajun Born,37,1852,0,1615,MichaelRayJohn3
2017-01-26 17:40:56+00:00,824673488896135168,7BlackLabs 🍊,979,213,0,68383,7blacklabs
2015-05-06 16:49:51+00:00,3239107841,magda.boyo,4972,4962,5,57825,Xalapalynn
2015-03-09 18:25:03+00:00,3082132073,Gracie Raw,1474,1773,22,127463,Gracie_Raw
2014-08-30 16:40:06+00:00,2780812646,🪬.,1275,479,10,62224,jinjjeong
2009-07-02 18:37:42+00:00,53147749,Angelina Abbate Rodon,372,338,2,7912,AngelinaAbbate
2012-12-12 12:17:06+00:00,1006206846,thando,37117,1128,17,148824,hawemuurhh
2017-09-26 00:13:12+00:00,912470070252773377,SidneyCaradine🍊,665,1220,1,18350,SidneyCaradine
2013-02-13 04:23:26+00:00,1173878642,Rajat ࿗ ₹जत ࿗ 🇮🇳,223,421,0,28090,Rajat27_
2013-10-12 17:57:24+00:00,1957184534,George Jameson,277,1947,4,13506,Infogatherer2
2014-06-14 13:27:35+00:00,2567114180,Chemical Brother 👌,373453,1477,352,334052,chemicalbrodar
