created_at,id,name,public_metrics_followers_count,public_metrics_following_count,public_metrics_listed_count,public_metrics_tweet_count,username
2019-10-10 05:18:45+00:00,1182163123844726784,Eileen Chang 😷⛑🥽🌂🧤🇭🇰,10145,6561,42,5012,EileenEChang
2009-03-29 19:53:20+00:00,27490248,@donilagringaloca,118,740,3,3592,deemx
2013-04-06 14:55:35+00:00,1331771346,kamilah.,2308,968,5,63729,Kweenkayy
2021-03-12 14:13:29+00:00,1370377374592856066,naughtygirl,585,522,0,9035,THICCYONCEETWO
2020-12-30 03:05:03+00:00,1344117198772600832,angela 🫵,2294,878,39,47852,tangsanzangz
2009-03-17 19:01:15+00:00,24932347,Patrina Adger,3457,1322,85,46255,PAReports
2018-02-18 10:49:26+00:00,965176425685938177,Dr John Simpson PhD MBE (RGJ),3622,3694,3,43235,_DrJohnSimpson_
2008-02-12 17:15:54+00:00,13394572,🤘Chad 💀 Riden 🤘,2021,831,84,20392,ChadRiden
2009-05-17 18:32:05+00:00,40709265,Bottlecap11780,145,526,0,1883,detainedbarber
2010-08-17 18:55:40+00:00,179621873,Brandon Weaver 🇺🇸,4878,5333,1,53275,Brandon6918
2009-04-17 00:03:42+00:00,32213446,Xochizuatl ♡,238,126,7,38644,rositabeezy
2019-08-24 20:34:20+00:00,1165361688796901376,Launchpad McQuack🧝🏾‍♀️💜🐨,809,441,12,42078,_shawnnie00
2021-06-25 10:47:12+00:00,1408376184233099266,Kiara Meekail,443,259,0,2214,halal_ninja
2016-04-29 08:58:17+00:00,725972461242687488,Autumn Marie✨🍃🌈,1348,1189,0,25173,96Otono
2013-10-30 16:38:10+00:00,2160517503,J 🦈,977,694,1,11077,jawslynne
2009-01-18 14:22:38+00:00,19145255,Lara O'Reilly,20141,6855,864,7280,larakiara
2009-05-01 03:23:11+00:00,36869527,Greysun Morales,2304,2982,25,24221,GreysunMorales
2021-01-21 04:39:51+00:00,1352113577931509761,Canada has Fallen 🚚🚛 Honk! 🇨🇦,614,476,7,6674,Carrie09220220
2009-09-05 04:40:10+00:00,71728500,Whirlyballer,189,611,1,4525,dartiki
2017-11-29 20:02:12+00:00,935962114807746561,kevin moon’s rockin tits REALSUPERDARK 🥲💵,597,911,23,57426,moontuness
2016-08-21 11:55:15+00:00,767329212747309056,Coyote Lovely,3534,954,27,27329,CoyoteLovelyYT
2021-01-16 20:20:48+00:00,1350538454803898378,space calzone (minors don't follow),540,616,0,32433,pomegranateforg
2011-02-27 01:42:36+00:00,258135801,Julie S. Lalonde,42945,3678,410,89465,JulieSLalonde
2015-06-14 17:31:32+00:00,3325160673,Chicana Travels 💛🐝,7029,3874,17,119254,Chicanatravels
2010-03-19 01:09:29+00:00,124321371,MostHigh,1146,596,1,29278,TrulyTrey
2019-07-08 00:10:55+00:00,1148021608608518144,🧊🐺 •STAF•,1162,455,0,1243,FoxySnugg
2019-09-09 20:52:26+00:00,1171164330219528193,g w e n ☁️ 💙💛,1423,1574,13,46471,remangel98
2012-09-18 01:43:49+00:00,830170315,Ben Erlandson,105,547,0,320,BenErlandson118
2020-05-31 17:46:03+00:00,1267150310981550081,EGG,9241,387,26,10789,EGGPRIESTT
2021-06-24 00:54:20+00:00,1407864591405694980,ereminese🙏🏽 | semi ai,196,49,0,3563,oqerationstrix
2017-04-17 23:29:32+00:00,854114636182028288,↳ 𝕜𝕠𝕝𝕒 𝕓𝕠𝕤𝕤𝕒 𝕟𝕠𝕧𝕒 🫧,150,427,1,29393,SoulGlitch94_
2018-09-14 22:11:35+00:00,1040724770482991104,insert original nickname,293,419,1,104746,PeacrowVivi
2009-05-21 09:40:43+00:00,41558743,Demon Whore,2927,995,11,53705,princessalaafia
2014-10-20 02:00:10+00:00,2837783607,🏳️‍🌈💀🖤💀🏳️‍🌈,428,1198,8,14792,AdriPodri
2018-02-11 20:15:03+00:00,962782051970711554,🧸 obsequium ⁷,615,1010,2,11270,mkosakira
2020-02-13 20:59:23+00:00,1228061089478455297,sage,68,10,0,216,0rangequartz
2021-03-01 00:59:03+00:00,1366191170632704000,3PAC🇸🇻🇮🇪,637,1346,2,34227,PoliticalDMV
2021-04-11 21:50:44+00:00,1381364092703752194,Evil Little Goblin,410,865,4,36763,AidanIsStrong
2017-06-09 11:32:47+00:00,873140817291993088,nosh ♡'s kari⁷✘ MY DAY,2202,2271,44,104466,sgsfilter
2015-03-25 22:31:55+00:00,3116201675,Teresa_Scolastica,467,970,15,10539,TeresaScolastic
2017-02-28 04:53:13+00:00,836439088764858370,Jessica Anne💗,69,253,0,1065,Jessica_7113
2021-01-10 22:26:06+00:00,1348395627697172480,lúa,180,358,1,812,SUNSCARDIGAN
2009-05-04 17:05:24+00:00,37703017,Sirron Norris,1415,528,57,2853,SirronN
2021-01-03 18:22:41+00:00,1345797519339646978,Incorrect Jearmin,1002,23,7,4921,CorrectJearmin
2012-07-25 11:08:10+00:00,715895844,🐾,20384,540,35,160419,Lanaschild_
2019-08-24 08:26:49+00:00,1165178599193726976,Bron1,4057,4063,0,10641,Bron118
2019-07-08 15:34:08+00:00,1148253945720123394,Cin #BidenIsAWarmonger,2272,2880,10,40392,Cindy4Sanders
2019-01-07 04:14:22+00:00,1082128282718531585,Sammy 🌙,775,1018,30,20218,Setsamii
2016-03-21 05:15:19+00:00,711783223366262788,Sania Ahmad,49122,1044,65,26265,SaniaAhmad1111
2017-03-21 22:58:46+00:00,844322420391661573,Awa Ti Ibadan,6416,515,6,9482,awatiibadan
2010-11-22 04:23:38+00:00,218366301,Mmmm,474,981,8,88858,owlstare
2014-10-18 14:37:33+00:00,2862796160,kira,717,430,12,22302,itskirapaige
2020-09-02 05:56:43+00:00,1301036265475895296,Kyla😍❤️,301,406,0,2562,iiammky
2021-03-09 23:23:49+00:00,1369428696428384274,jennie’s ck pr manager,2301,421,6,27397,jenstrosity
2021-03-06 13:54:46+00:00,1368198327813033985,maddie,235,424,5,12556,bodymadeofwood
2019-03-24 16:49:22+00:00,1109859764295688194,#WashingtonCommanders Ƶƶ(￣▵—▵￣),1625,5002,10,159323,MikeMorse1017
2019-12-01 22:40:01+00:00,1201269720609103872,Sammy⁷ 🌌⭐🌈,7375,953,36,49027,JJKsuperhero
2018-10-05 05:07:07+00:00,1048077100413083648,Freak Without a Human Heart 🫀,57,325,0,4649,princenaturaI
2018-04-27 00:35:16+00:00,989664237395038210,Bill Moon,5453,1025,8,11845,BigBillMoon
2020-04-23 04:34:32+00:00,1253180374328410114,dorkiverse (📌DTIYS CONTEST PINNED📌)❁,715,300,24,9217,Dorkiiverse
2016-12-14 17:28:00+00:00,809087558684643328,alisa,173,128,0,2245,brakehage
2009-08-14 14:54:26+00:00,65652454,Марк Филипп,1455,1181,13,56004,markphilo
2021-02-26 12:15:03+00:00,1365274068799393793,jobless idiot,6,89,0,661,_joblessidiot
2014-08-31 15:24:04+00:00,2782429566,Danika Dragomir,9606,3177,21,110471,NikaDragomira
2012-04-13 20:47:54+00:00,553081266,karen unrue,19857,21845,193,74735,KarenUnrue
2010-03-19 15:29:06+00:00,124491407,Sanoobar Patel,2372,3508,220,53844,Sanoobar
2018-02-26 01:10:54+00:00,967929933019443200,Jean-Luc Marchessault,417,236,1,22773,JeanLucMarches1
2015-03-10 01:48:03+00:00,3082967321,Demi Ashawo 🦇🦇🦇,526724,1399,1626,77961,DemiSutra
2009-05-13 08:30:13+00:00,39714276,Keito | 敬人 | Arch,877,518,38,162646,archaicbro
2010-07-10 21:36:08+00:00,165188650,Marc Harris,34619,555,194,41548,OfficialRefMarc
2008-09-26 18:09:51+00:00,16471480,MichaelPatrickU,79,323,2,1177,MichaelPatrickU
2019-11-14 03:21:01+00:00,1194816962817249281,devin nunes missing conscience,350,105,1,50858,DevinMissing
2012-03-10 00:35:55+00:00,519955370,PAULA aka PDidIt.,3853,4874,4,43259,pdidit09
2014-12-18 18:54:52+00:00,2930439713,JohnnyZ From The AZ 🏴‍,1930,1255,10,62762,JWrestlingV2
2019-09-25 01:04:15+00:00,1176663636544081920,mojo_jojo🏳️‍🌈,40,101,0,284,Joey16611347
2015-07-18 02:31:46+00:00,3381132963,Dr. Johanna Mellis,6893,6335,85,46845,JohannaMellis
2018-07-06 04:28:02+00:00,1015089967217958912,Sinua,97,248,1,6986,sinuaaa
2019-12-22 15:56:05+00:00,1208778103071350784,𝕟𝕚𝖋𝕖𝓂𝒾 ⚕️,15179,7582,14,42215,Niifemi_nife
2013-08-20 00:37:04+00:00,1684554925,aya,180,170,0,19114,5hawolzenni
2020-12-05 23:27:55+00:00,1335365118536929280,maxi !!,200,332,5,9688,pekonamis
2021-04-10 04:51:05+00:00,1380745039588941828,Kenya,39,238,0,2029,Kayleig35317931
2016-06-05 05:14:17+00:00,739324439469268992,Shula,184,275,0,1646,mathe1_m
2012-01-20 12:23:10+00:00,469272201,Osarodion ❤️🖤,3628,4778,2,54865,Son_of_Bello
2020-08-27 11:05:11+00:00,1298939564636221440,Stone Cold Steve Hawking,69,323,2,7637,A00229814
2021-04-18 12:13:03+00:00,1383755366069006339,aelita☽︎2023 KIBUM IS BACK,2872,864,76,71809,SHINeespo
2019-07-09 23:37:43+00:00,1148738028229160961,Mateo Cruz,41,138,0,3741,meenatweets2
2021-03-11 18:42:08+00:00,1370082582021480454,Deox 🦷,62,584,0,8138,Deoxicated
2021-03-22 19:55:02+00:00,1374087177324355595,jen 🍀 76 / 180,90,327,5,17125,AY4YAK4
2015-12-13 07:55:50+00:00,4468037901,Aesop Rocky,384,352,0,17098,dbtw_
2019-03-14 20:08:15+00:00,1106285936273444864,gee,46,80,0,3773,lillie_gal
2019-10-05 16:25:28+00:00,1180519225598730240,Sapphire,46,210,0,18355,Sapphir32699875
2017-07-31 02:44:55+00:00,891852142415409153,Lil Depressed Soul 💔💀🇩🇪🇱🇺,1114,605,2,102530,RamoneMurdock
2009-08-17 11:36:28+00:00,66334416,Uday Rana,10573,5109,82,46235,UdaySRana
2018-02-17 02:04:27+00:00,964681921660940288,Heisei,125,448,5,34819,Heisei_Yakuza_F
2018-08-26 16:11:18+00:00,1033748733438119937,坏人俱乐部屈膝,108,61,0,627,RecognitionDrew
2020-06-08 21:17:59+00:00,1270102757215801346,Eve M.,4281,1096,11,15506,millieevemarie
2020-10-01 09:25:37+00:00,1311598024204804096,lyra,125,150,0,3770,cassielyra
2020-06-05 21:33:14+00:00,1269019368815570947,Sean #BlackLivesMatter #IStandWithUkraine,12091,12483,11,256634,SeanFlan45
2015-07-02 10:13:19+00:00,3354807683,♡Hannah♡,333,389,3,20851,Anarchisthannah
2020-05-02 02:43:17+00:00,1256413891657183233,Sneha Annavarapu,13600,3309,38,6769,SnehaAnnavarapu
2020-12-12 01:06:15+00:00,1337564361792098304,𝓐𝓷𝓷 𝓣𝓪𝓴𝓪𝓶𝓪𝓴𝓲,2776,0,63,8889,RedLatexPanther
2015-02-20 14:36:44+00:00,3032979211,Arun Kaul,522,161,0,15372,arunkaulblogger
2018-07-09 16:59:03+00:00,1016366131786014720,💛🤍our billie 💜🖤 🟨🟥,579,1012,1,9185,scousepunx
2021-04-21 15:13:34+00:00,1384887997074755587,curlyhead_dylan,759,675,19,70145,gramss_kilogs
2019-08-07 14:34:07+00:00,1159110474685911042,Liyah,486,431,4,30847,lyricloey
2020-01-13 20:51:57+00:00,1216825175708196865,Genesis 🦋,190,2885,0,45015,weirdalphabet
2020-06-01 06:23:19+00:00,1267340846728347649,quackcosmic,6,80,0,80,quackcosmics
2017-06-22 03:28:35+00:00,877730006709018624,Sean Corbett,2870,3537,14,34103,sc_codeUM
2017-05-19 00:58:04+00:00,865370937516060673,🍡Paisley🍡 | COMMISSIONS OPEN,764,135,0,3471,PasuteruBeanie
2015-06-24 09:57:31+00:00,3343833947,Luca Candian,29,215,1,2469,LucaCandian
2012-12-06 16:34:05+00:00,993409021,Club Historians,915,880,18,24047,CHistorians
2019-03-04 07:48:49+00:00,1102475971217678342,SnowWood,763,332,4,11586,snowwood_
2021-01-02 03:57:04+00:00,1345217479061118977,swallow🇺🇦,382,650,8,24135,SwallowSHDW
2016-08-23 00:45:17+00:00,767885386265702400,Betsy Pankhurst,215,335,5,1057,betsy_pankhurst
2019-06-03 01:09:15+00:00,1135352714706214921,sydney(*^▽^*),50,136,0,7002,sydthesquidee
2019-10-31 17:50:53+00:00,1189962922002460673,pluto/dorian | stardew valley era,32,221,2,2265,phobossoftboy
2018-08-31 16:24:56+00:00,1035564100208668673,"Comrade California, Socialist Archmage of Antifa",3727,3523,0,72554,ComradeCalifor1
2013-02-12 19:24:00+00:00,1172868739,Scrub,188,592,0,585,Scrublord4real
2021-03-23 13:29:22+00:00,1374352505023434753,Dipie 🇵🇸 🇺🇦 🇪🇭 BLM,119,717,0,12148,JemnySheemp
2013-01-08 05:42:10+00:00,1070064888,Kathy ☮️ 🌊🌊🌊 #RESIST,2178,2011,7,15153,Delawarekathy
2009-07-30 15:45:11+00:00,61519321,Chris Krogman,4697,5034,16,36767,ChiBears1985
2017-10-05 11:01:40+00:00,915894753522327552,theSavage,203,939,1,16054,owabnw
2018-03-08 09:00:34+00:00,971672009724825600,🧚🏽‍♀️ Aw'ndazi°Kuznetsov,397,281,0,9214,SediTheFairy
2020-06-16 19:59:51+00:00,1272982194697445376,Nerine 🐺 ネリネ | VStreamer,25240,322,46,2112,NERINES00
2021-05-11 04:08:27+00:00,1391967993551282178,Helladyn,42,135,0,1231,helladyn
2021-02-23 21:18:08+00:00,1364323345525731330,UGottaLaff,969,1089,5,8412,UGotta_Laff
2018-09-09 20:41:42+00:00,1038890208853458944,parasiteneve,1574,1028,15,33164,parasiteneve
2016-12-21 12:48:11+00:00,811553854093291520,Den 🇵🇭 | multifandom 🌸💜💙,293,913,0,30368,Jilted_Love
2019-01-28 22:09:55+00:00,1090009101420163072,Oops! I’m bones.,147,314,0,1937,The_Floorax
2011-09-28 21:15:03+00:00,381739821,Eric Johnson,7822,3079,392,5293,HeyHeyESJ
2019-07-15 19:50:12+00:00,1150855099188690946,Mortheous,3292,4994,3,144639,Mortheous
2015-04-23 23:44:07+00:00,3169362253,🦆🦆 ™,698,235,17,44192,The_Stroodle
2020-04-04 00:55:06+00:00,1246239801705144321,Sh1ptoast the Cat,1239,1971,0,12701,Sh1ptoast
2011-02-02 10:06:07+00:00,246194416,Brumby,49848,1468,327,264871,brumbyoz
2018-10-30 14:45:26+00:00,1057282335740178432,b e e 🐻,60,60,0,7060,4getbeenot
2010-06-09 14:44:44+00:00,153811467,Ellie ♕,3946,1723,212,67402,EllieAsksWhy
2012-01-31 21:00:39+00:00,479851695,Lorraine Chamberlain,3343,4005,17,97448,Chamberpaint
2009-01-24 22:31:29+00:00,19466856,@simon_sellars,8684,1528,407,18909,simon_sellars
2018-10-06 05:59:30+00:00,1048452669411663872,🏳️‍🌈Mikey🏳️‍⚧️,346,2449,3,39372,CatfemboyMikey
2012-02-03 19:37:20+00:00,482322122,Bhavya Narasimhamurthy,32231,1235,38,7680,Bhavyanmurthy
2019-06-24 15:00:39+00:00,1143172085801345024,el,9,190,0,11941,doksxx
2021-04-26 09:39:05+00:00,1386615621362888710,Luma,2,18,0,253,LuzQuinonesb
2020-12-26 06:15:50+00:00,1342715658551889920,‍ ‍‍ ‍ ‍ ‍ ‍ ‍ 𝒆𝒎𝒊𝒚𝒂 ，𝐇𝐀𝐑𝐔𝐊𝐀,95,96,3,5063,crimsonfIames
2020-02-21 23:15:33+00:00,1230994433702866944,Bennett!!!,319,719,8,26566,ILoveTheStars__
2010-12-26 01:00:10+00:00,230573017,✧ ριѕѕ ρнαιяу ✧,333,720,0,10429,junosorbit
2014-01-12 17:38:13+00:00,2277287273,Lumi ⭐️ ASMR,2743,480,8,11537,LumiStarASMR
2020-09-22 21:14:15+00:00,1308514542255845376,Josh,1835,3296,98,32400,Joshhhhhh1548
2019-04-15 19:46:28+00:00,1117876865534918662,S,924,330,1,23159,moietroses
2020-08-08 01:28:52+00:00,1291909146464473089,toofani-badtameezi,1521,1439,11,10521,thesedcat
2009-08-13 17:03:58+00:00,65410543,trina d firey,1443,1162,4,194503,madorairene
2009-05-09 16:51:20+00:00,38884556,"Aileyn, The Very Unfriendly Neighbourhood Atheist.",200,153,19,12834,Aileyn
2020-05-14 11:21:27+00:00,1260892915565572098,Syrenka 🙏🇺🇸🚀🗽❤✌🐸☦️🏇,961,1018,0,53258,Syrenka12
2014-02-12 20:58:19+00:00,2340927026,Ariel Caplan,613,368,55,11429,amcaplan
2011-07-25 06:04:52+00:00,341938464,Meph⚓,7172,1508,21,255615,UnitedsFreak
2020-09-15 17:11:37+00:00,1305917159684681728,ًrae,2185,883,77,48527,pshvisual
2019-09-13 08:58:06+00:00,1172434096884051969,𝗆𝗂𝗃𝗂,368,149,0,35536,queenmizzyy
2020-09-05 04:50:26+00:00,1302106607933886470,AbigailAdams,600,671,0,43181,BattleofCowpens
2015-07-05 15:31:43+00:00,3269184788,Taylor Goethe ❄️OPEN 4 WORK❄️,4445,4891,0,123631,InspectorNerd
2011-07-25 21:35:55+00:00,342347848,"Victoria Ryan-Bailey, via 'Africa Bailey,' b 1815.",969,3432,20,13923,vryanb18
2011-10-29 00:27:43+00:00,400410482,Donna McAdams,9038,332,20,40338,thehicklife
2021-04-13 20:59:45+00:00,1382076020514304001,saf,412,193,2,15673,auaalv
2019-02-24 17:58:48+00:00,1099730377743257601,mila 💫 semi-ia,180,248,2,37408,lesbivm
2018-10-06 17:18:19+00:00,1048623500632764418,zaina⁷ 💚,290,243,9,42836,hobisbluehour
2021-04-10 16:33:37+00:00,1380921835148046338,RepublicansAreTerriorists,99,316,0,6823,AntiGQP
2011-10-28 21:11:53+00:00,400324546,Crow,1522,3578,16,79619,HaileyRade
2009-06-26 00:40:43+00:00,50844623,a humble peen farmer 🍆 gojo satoru is a SLUT,946,1547,21,148883,kiokushitaka
2020-07-19 16:23:55+00:00,1284886663672586240,Wuu,575,193,2,4776,Majin_Wuu
2009-04-29 00:46:15+00:00,36232198,Jonathan Williams,1002,1222,10,17790,Corekane
2018-03-28 01:30:31+00:00,978806507063185408,Jules (new handle!),1594,1126,14,47992,stillsick666
2019-04-17 11:33:49+00:00,1118477662576500736,Moon⁷ মুন ⟭⟬ᴺᵒ¹,301,388,4,42600,streamingBST
2020-07-14 18:49:39+00:00,1283111399103725568,Yash.,1171,513,4,35069,Datascientist3_
2018-07-21 02:56:50+00:00,1020502832984846336,Kajawn,186,294,0,13968,UnkleJawn
2021-04-06 18:17:37+00:00,1379498442309918724,Hirose/ヒロセ (低浮上),152,103,3,1510,HiroseTheGeek
2009-09-22 22:28:17+00:00,76471879,#KeepItTogetherAmerica,7637,5753,175,77116,BuzzBroz
2011-05-20 05:56:54+00:00,301861869,incognito,9245,9367,5,51447,DAngeledes
2013-08-08 04:39:33+00:00,1654576034,Tasia Bass,8922,823,58,60858,GroovyTasia
2012-09-11 21:27:55+00:00,818225108,Jillian Dawn Ainge,313,557,0,16989,jdawnainge
2020-01-27 18:47:01+00:00,1221867165722259456,Kenza✧.*ೃ༄,788,0,5,26059,shinegki
2015-11-14 07:00:56+00:00,4184466087,_,4528,4997,31,141205,x3r0gxx
2020-10-07 12:31:47+00:00,1313819252537782272,K 크리스틴 ♡ | 🌏🪐,1077,236,14,23342,yoontaejunswife
2019-06-15 06:05:19+00:00,1139775874134183937,𝐿𝒶𝓎𝓁𝒶𓆡𓆉⋆* 𓇼𓆟︎,291,2492,2,70123,ew28_Wa
2017-07-11 14:53:21+00:00,884787702280990722,✨ĖXØ🎠Baekhyun 🚂 Bambi 😏,680,321,2,65982,Jana_exo_
2011-07-25 00:21:03+00:00,341804937,Soala,1127,730,7,99300,Mr_Abam_
2019-09-28 16:30:58+00:00,1177983998808731649,Badger🎗👑🐷,106,1228,4,3413,BadgerKing__
2013-12-23 06:56:25+00:00,2258576258,Created by Comely Misi ¦¦ NFT,2456,3510,29,23867,comelyMisi
2008-11-14 00:25:04+00:00,17376538,James Scott,1567,913,33,33421,JamesScottRadio
2011-12-17 01:13:26+00:00,438791752,Blackgirlmagic,170,293,0,6647,45dearlybeloved
2016-11-26 19:44:25+00:00,802598906630705153,Joey Poirier,3350,1243,5,99535,realjoeypoirier
2019-08-12 12:56:04+00:00,1160897740982935553,Jackson,264,706,6,7166,Thisis_ANiceday
2009-07-28 07:42:48+00:00,60843563,Dhanya Rajendran,321221,3693,1176,130733,dhanyarajendran
2013-04-02 23:14:34+00:00,1323459721,Լինդա,1058,530,4,63438,leendaah_g
2020-03-24 14:45:16+00:00,1242462430225022976,𝘋𝘪𝘰𝘯ᴺᴹ🇹🇹,667,533,5,20989,streakinmyhair
2009-04-24 01:02:31+00:00,34793170,Sandra Bernhard,252340,611,3737,31247,SandraBernhard
2018-11-15 20:23:13+00:00,1063165543363022849,Mr. Speakermembers,1334,384,11,1854,speakermembers
2012-07-13 17:17:58+00:00,634727458,Charlotte 💙💛 🇺🇦,353,511,4,33698,_iamcharlotte_x
2012-09-05 01:30:32+00:00,803589048,🤬Ragin'🤬 🍠Sweet Potato🍠,876,421,0,41456,Rage_Potato_902
2017-10-10 10:20:39+00:00,917696369376333824,Monty (モンティ) ,1915,4487,19,67509,LemmyFan123
2020-02-02 13:52:37+00:00,1223967400669908992,ren⁷ 🏠,714,699,11,7593,lakookjoon
2018-05-04 03:57:46+00:00,992251913109291008,Kacey☮️,1114,1637,1,56415,Kacey06299844
2019-02-07 20:46:30+00:00,1093611986645147650,Farishtah🌺♥️,1386,1377,1,12981,OHeetan
2010-09-27 22:03:55+00:00,195916651,Mjay of France,3077,1179,4,168729,Harv3lLa_
2020-10-15 19:21:24+00:00,1316821455779188737,Jee ً⁷,181,205,0,2214,moonchildmagik
2020-07-01 14:18:16+00:00,1278331964131618818,Lena | IG: dreamifiedstudio,4,88,0,614,dreamifiedstu
2011-02-19 02:25:13+00:00,254322699,kay,264,246,1,10155,kayylmao__
2019-05-12 21:41:12+00:00,1127690211557826566,Coptic,25928,24954,8,17511,Copticland
2016-02-02 01:22:21+00:00,4847061031,.,199,653,1,21924,_LadyDaydream_
